OrderID,CustomerID,EmployeeID,OrderDate,Employee Name,Sales,Freight,ShipVia,Shipper CompanyName,Customer ComapanyName,ProductID,ProductName,CategoryID,CategoryName,TerritoryID,RegionID,RegionDescription,SupplierID,Supplier CompanyName,Quantity,UnitPrice,Discount
10635,MAGAA,8,18-08-1997,Callahan Laura,917.95,47.46,2,United Package,Magazzini Alimentari Riuniti,4,Chef Anton's Cajun Seasoning,2,Condiments,19428,3,Northern,2,New Orleans Cajun Delights,47,42,0.100000001
10636,WARTH,4,19-08-1997,Peacock Margaret,61.9,1.15,1,Speedy Express,Wartian Herkku,4,Chef Anton's Cajun Seasoning,2,Condiments,20852,1,Eastern,2,New Orleans Cajun Delights,8,7.75,0
10637,QUEEN,6,19-08-1997,Suyama Michael,619.9,201.29,1,Speedy Express,Queen Cozinha,11,Queso Cabrales,4,Dairy Products,85014,2,Western,5,Cooperativa de Quesos 'Las Cabras',50,21.5,0
10638,LINOD,3,20-08-1997,Leverling Janet,6482.45,158.44,3,Federal Shipping,LINO-Delicateses,45,Rogede sild,8,Seafood,30346,4,Southern,21,Lyngbysild,164,124.53,0
10639,SANTG,7,20-08-1997,King Robert,4985.5,38.64,3,Federal Shipping,Santé Gourmet,18,Carnarvon Tigers,8,Seafood,60179,2,Western,7,"Pavlova, Ltd.",102,153.25,0
10640,WANDK,4,21-08-1997,Peacock Margaret,1380.05,23.55,3,Federal Shipping,Die Wandernde Kuh,69,Gudbrandsdalsost,4,Dairy Products,20852,1,Eastern,15,Norske Meierier,65,64.35,0.25
10641,HILAA,4,22-08-1997,Peacock Margaret,629.5,179.61,1,Speedy Express,HILARION-Abastos,2,Chang,1,Beverages,20852,1,Eastern,1,Exotic Liquids,31,35.25,0
10642,SIMOB,7,22-08-1997,King Robert,2896.15,41.89,1,Speedy Express,Simons bistro,21,Sir Rodney's Scones,3,Confections,60179,2,Western,8,"Specialty Biscuits, Ltd.",95,75.25,0.200000003
10643,ALFKI,6,25-08-1997,Suyama Michael,2720.05,29.46,1,Speedy Express,Alfreds Futterkiste,28,Rössle Sauerkraut,7,Produce,85014,2,Western,12,Plutzer Lebensmittelgroßmärkte AG,101,65.35,0.25
10644,WELLI,3,25-08-1997,Leverling Janet,500,0.14,3,Federal Shipping,Wellington Importadora,18,Carnarvon Tigers,8,Seafood,30346,4,Southern,7,"Pavlova, Ltd.",8,62.5,0.100000001
10645,HANAR,4,26-08-1997,Peacock Margaret,944.5,12.41,1,Speedy Express,Hanari Carnes,18,Carnarvon Tigers,8,Seafood,20852,1,Eastern,7,"Pavlova, Ltd.",35,51,0
10646,HUNGO,9,27-08-1997,Dodsworth Anne,2054,142.33,2,United Package,Hungry Owl All-Night Grocers,1,Chai,1,Beverages,03049,3,Northern,1,Exotic Liquids,110,37.4,0.25
10647,QUEDE,4,27-08-1997,Peacock Margaret,869.6,45.54,3,Federal Shipping,Que Delícia,19,Teatime Chocolate Biscuits,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",50,38.5,0
10648,RICAR,5,28-08-1997,Buchanan Steven,1085.25,14.25,1,Speedy Express,Ricardo Adocicados,22,Gustaf's Knäckebröd,5,Grains/Cereals,02903,1,Eastern,9,PB Knäckebröd AB,38,75.6,0
10649,MAISD,5,28-08-1997,Buchanan Steven,1421.8,6.2,2,United Package,Maison Dewey,28,Rössle Sauerkraut,7,Produce,02903,1,Eastern,12,Plutzer Lebensmittelgroßmärkte AG,45,120.5,0
10650,FAMIA,5,29-08-1997,Buchanan Steven,1535,176.81,1,Speedy Express,Familia Arquibaldo,30,Nord-Ost Matjeshering,8,Seafood,02903,1,Eastern,13,Nord-Ost-Fisch Handelsgesellschaft mbH,35,81.5,0
10651,WANDK,8,01-09-1997,Callahan Laura,1927,20.6,3,Federal Shipping,Die Wandernde Kuh,19,Teatime Chocolate Biscuits,3,Confections,19428,3,Northern,8,"Specialty Biscuits, Ltd.",98,83.5,0.25
10652,GOURL,4,01-09-1997,Peacock Margaret,636,7.14,2,United Package,Gourmet Lanchonetes,30,Nord-Ost Matjeshering,8,Seafood,20852,1,Eastern,13,Nord-Ost-Fisch Handelsgesellschaft mbH,50,27.2,0.25
10653,FRANK,1,02-09-1997,Davolio Nancy,382.35,93.25,2,United Package,Frankenversand,16,Pavlova,3,Confections,06897,1,Eastern,7,"Pavlova, Ltd.",30,25.5,0.100000001
10654,BERGS,5,02-09-1997,Buchanan Steven,1434,55.26,3,Federal Shipping,Berglunds snabbköp,4,Chef Anton's Cajun Seasoning,2,Condiments,02903,1,Eastern,2,New Orleans Cajun Delights,35,80.4,0.100000001
10655,REGGC,1,03-09-1997,Davolio Nancy,1820.15,4.41,3,Federal Shipping,Reggiani Caseifici,41,Jack's New England Clam Chowder,8,Seafood,06897,1,Eastern,19,New England Seafood Cannery,85,66.14,0.200000003
10656,GREAL,6,04-09-1997,Suyama Michael,529.9,57.15,2,United Package,Great Lakes Food Market,14,Tofu,7,Produce,85014,2,Western,6,Mayumi's,32,30.2,0.100000001
10657,SAVEA,2,04-09-1997,Fuller Andrew,331.53,352.69,2,United Package,Save-a-lot Markets,15,Genen Shouyu,2,Condiments,01581,1,Eastern,6,Mayumi's,22,39.89,0
10658,QUICK,4,05-09-1997,Peacock Margaret,1203.3,364.15,1,Speedy Express,QUICK-Stop,21,Sir Rodney's Scones,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",50,51.45,0
10659,QUEEN,7,05-09-1997,King Robert,668.4,105.81,1,Speedy Express,Queen Cozinha,31,Gorgonzola Telino,4,Dairy Products,60179,2,Western,14,Formaggi Fortini s.r.l.,38,47.45,0.050000001
10660,HUNGC,8,08-09-1997,Callahan Laura,192.8,111.29,2,United Package,Hungry Coyote Import Store,20,Sir Rodney's Marmalade,3,Confections,19428,3,Northern,8,"Specialty Biscuits, Ltd.",20,9.65,0
10661,HUNGO,7,09-09-1997,King Robert,671.05,17.55,1,Speedy Express,Hungry Owl All-Night Grocers,39,Chartreuse verte,1,Beverages,60179,2,Western,18,Aux joyeux ecclésiastiques,37,52.2,0.200000003
10662,LONEP,3,09-09-1997,Leverling Janet,4371.6,1.28,2,United Package,Lonesome Pine Restaurant,68,Scottish Longbreads,3,Confections,30346,4,Southern,8,"Specialty Biscuits, Ltd.",204,118.65,0
10663,BONAP,2,10-09-1997,Fuller Andrew,4667.85,113.15,1,Speedy Express,Bon app',40,Boston Crab Meat,8,Seafood,01581,1,Eastern,19,New England Seafood Cannery,255,75.4,0.050000001
10664,FURIB,1,10-09-1997,Davolio Nancy,1291.45,1.27,2,United Package,Furia Bacalhau e Frutos do Mar,10,Ikura,8,Seafood,06897,1,Eastern,4,Tokyo Traders,84,45.9,0.150000006
10666,RICSU,7,12-09-1997,King Robert,702.85,232.42,3,Federal Shipping,Richter Supermarkt,29,Thüringer Rostbratwurst,6,Meat/Poultry,60179,2,Western,12,Plutzer Lebensmittelgroßmärkte AG,52,31.25,0
10667,ERNSH,7,12-09-1997,King Robert,125,78.09,2,United Package,Ernst Handel,69,Gudbrandsdalsost,4,Dairy Products,60179,2,Western,15,Norske Meierier,10,12.5,0.200000003
10668,WANDK,1,15-09-1997,Davolio Nancy,2031.85,47.22,2,United Package,Die Wandernde Kuh,31,Gorgonzola Telino,4,Dairy Products,06897,1,Eastern,14,Formaggi Fortini s.r.l.,80,85.4,0.100000001
10669,SIMOB,2,15-09-1997,Fuller Andrew,1515.3,24.39,3,Federal Shipping,Simons bistro,36,Inlagd Sill,8,Seafood,01581,1,Eastern,17,Svensk Sjöföda AB,51,90.05,0
10670,FRANK,4,16-09-1997,Peacock Margaret,4666.94,203.48,2,United Package,Frankenversand,23,Tunnbröd,5,Grains/Cereals,20852,1,Eastern,9,PB Knäckebröd AB,46,144.84,0
10671,FRANR,1,17-09-1997,Davolio Nancy,1920.6,30.34,1,Speedy Express,France restauration,16,Pavlova,3,Confections,06897,1,Eastern,7,"Pavlova, Ltd.",59,57.5,0
10672,BERGS,9,17-09-1997,Dodsworth Anne,694.45,95.75,2,United Package,Berglunds snabbköp,38,Côte de Blaye,1,Beverages,03049,3,Northern,18,Aux joyeux ecclésiastiques,27,69.75,0.100000001
10673,WILMK,2,18-09-1997,Fuller Andrew,570,22.76,1,Speedy Express,Wilman Kala,16,Pavlova,3,Confections,01581,1,Eastern,7,"Pavlova, Ltd.",30,19,0
10674,ISLAT,4,18-09-1997,Peacock Margaret,2301.75,0.9,1,Speedy Express,Island Trading,23,Tunnbröd,5,Grains/Cereals,20852,1,Eastern,9,PB Knäckebröd AB,192,57.75,0
10675,FRANK,5,19-09-1997,Buchanan Steven,920.1,31.85,1,Speedy Express,Frankenversand,14,Tofu,7,Produce,02903,1,Eastern,6,Mayumi's,32,87.8,0
10676,TORTU,2,22-09-1997,Fuller Andrew,4210.4,2.01,2,United Package,Tortuga Restaurante,10,Ikura,8,Seafood,01581,1,Eastern,4,Tokyo Traders,27,285,0
10677,ANTON,1,22-09-1997,Davolio Nancy,412.35,4.03,1,Speedy Express,Antonio Moreno Taquería,26,Gumbär Gummibärchen,3,Confections,06897,1,Eastern,11,Heli Süßwaren GmbH & Co. KG,15,77.45,0.150000006
10678,SAVEA,7,23-09-1997,King Robert,45,388.98,2,United Package,Save-a-lot Markets,12,Queso Manchego La Pastora,4,Dairy Products,60179,2,Western,5,Cooperativa de Quesos 'Las Cabras',5,9,0
10679,BLONP,8,23-09-1997,Callahan Laura,1423,27.94,2,United Package,Blondesddsl père et fils,59,Raclette Courdavault,4,Dairy Products,19428,3,Northern,28,Gai pâturage,70,69.3,0
10680,OLDWO,1,24-09-1997,Davolio Nancy,534.85,26.61,2,United Package,Old World Delicatessen,16,Pavlova,3,Confections,06897,1,Eastern,7,"Pavlova, Ltd.",30,59.65,0.25
10681,GREAL,3,25-09-1997,Leverling Janet,956.6,76.13,3,Federal Shipping,Great Lakes Food Market,19,Teatime Chocolate Biscuits,3,Confections,30346,4,Southern,8,"Specialty Biscuits, Ltd.",38,33.73,0.100000001
10682,ANTON,3,25-09-1997,Leverling Janet,5256.5,36.13,3,Federal Shipping,Antonio Moreno Taquería,33,Geitost,4,Dairy Products,30346,4,Southern,15,Norske Meierier,280,57.6,0
10683,DUMON,2,26-09-1997,Fuller Andrew,660,4.4,3,Federal Shipping,Du monde entier,52,Filo Mix,5,Grains/Cereals,01581,1,Eastern,24,"G'day, Mate",12,55,0
10684,OTTIK,3,26-09-1997,Leverling Janet,1681.75,145.63,1,Speedy Express,Ottilies Käseladen,40,Boston Crab Meat,8,Seafood,30346,4,Southern,19,New England Seafood Cannery,110,43.95,0
10685,GOURL,4,29-09-1997,Peacock Margaret,1326.8,33.75,3,Federal Shipping,Gourmet Lanchonetes,10,Ikura,8,Seafood,20852,1,Eastern,4,Tokyo Traders,70,52.45,0
10686,PICCO,2,30-09-1997,Fuller Andrew,375.5,96.5,2,United Package,Piccolo und mehr,17,Alice Mutton,6,Meat/Poultry,01581,1,Eastern,7,"Pavlova, Ltd.",64,27.25,0.200000003
10687,HUNGO,9,30-09-1997,Dodsworth Anne,63,296.43,1,Speedy Express,Hungry Owl All-Night Grocers,9,Mishi Kobe Niku,6,Meat/Poultry,03049,3,Northern,4,Tokyo Traders,9,7,0.25
10688,VAFFE,4,01-10-1997,Peacock Margaret,1768,299.09,1,Speedy Express,Vaffeljernet,10,Ikura,8,Seafood,20852,1,Eastern,4,Tokyo Traders,90,61.9,0.100000001
10689,BERGS,1,01-10-1997,Davolio Nancy,801.1,13.42,2,United Package,Berglunds snabbköp,1,Chai,1,Beverages,06897,1,Eastern,1,Exotic Liquids,39,50.15,0.25
10690,HANAR,1,02-10-1997,Davolio Nancy,1638.25,15.8,1,Speedy Express,Hanari Carnes,56,Gnocchi di nonna Alice,5,Grains/Cereals,06897,1,Eastern,26,Pasta Buttini s.r.l.,45,70.23,0.25
10691,QUICK,2,03-10-1997,Fuller Andrew,6201.4,810.05,2,United Package,QUICK-Stop,1,Chai,1,Beverages,01581,1,Eastern,1,Exotic Liquids,66,239.79,0
10693,WHITC,3,06-10-1997,Leverling Janet,629.75,139.34,2,United Package,White Clover Markets,9,Mishi Kobe Niku,6,Meat/Poultry,30346,4,Southern,4,Tokyo Traders,35,18,0
10694,QUICK,8,06-10-1997,Callahan Laura,1149.5,398.36,1,Speedy Express,QUICK-Stop,7,Uncle Bob's Organic Dried Pears,7,Produce,19428,3,Northern,3,Grandma Kelly's Homestead,50,51,0
10695,WILMK,7,07-10-1997,King Robert,10164.8,16.72,2,United Package,Wilman Kala,8,Northwoods Cranberry Sauce,2,Condiments,60179,2,Western,3,Grandma Kelly's Homestead,182,256.54,0
10696,WHITC,8,08-10-1997,Callahan Laura,2333.55,102.55,3,Federal Shipping,White Clover Markets,17,Alice Mutton,6,Meat/Poultry,19428,3,Northern,7,"Pavlova, Ltd.",111,155.45,0
10697,LINOD,3,08-10-1997,Leverling Janet,4825,45.52,3,Federal Shipping,LINO-Delicateses,19,Teatime Chocolate Biscuits,3,Confections,30346,4,Southern,8,"Specialty Biscuits, Ltd.",165,100,0.25
10698,ERNSH,4,09-10-1997,Peacock Margaret,642,272.47,1,Speedy Express,Ernst Handel,11,Queso Cabrales,4,Dairy Products,20852,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',34,82.5,0
10699,MORGK,3,09-10-1997,Leverling Janet,996,0.58,3,Federal Shipping,Morgenstern Gesundkost,47,Zaanse koeken,3,Confections,30346,4,Southern,22,Zaanse Snoepfabriek,38,51,0
10700,SAVEA,3,10-10-1997,Leverling Janet,1072.9,65.1,1,Speedy Express,Save-a-lot Markets,1,Chai,1,Beverages,30346,4,Southern,1,Exotic Liquids,76,55.45,0.200000003
10701,HUNGO,6,13-10-1997,Suyama Michael,3600.53,220.31,1,Speedy Express,Hungry Owl All-Night Grocers,59,Raclette Courdavault,4,Dairy Products,85014,2,Western,28,Gai pâturage,108,219.84,0.150000006
10702,ALFKI,4,13-10-1997,Peacock Margaret,114,23.94,3,Federal Shipping,Alfreds Futterkiste,3,Aniseed Syrup,2,Condiments,20852,1,Eastern,1,Exotic Liquids,12,9.5,0
10703,FOLKO,6,14-10-1997,Suyama Michael,2047.2,152.3,1,Speedy Express,Folk och fä HB,2,Chang,1,Beverages,85014,2,Western,1,Exotic Liquids,117,66,0
10704,QUEEN,6,14-10-1997,Suyama Michael,3369.55,4.78,3,Federal Shipping,Queen Cozinha,4,Chef Anton's Cajun Seasoning,2,Condiments,85014,2,Western,2,New Orleans Cajun Delights,97,94.5,0
10705,HILAA,9,15-10-1997,Dodsworth Anne,330,3.52,1,Speedy Express,HILARION-Abastos,31,Gorgonzola Telino,4,Dairy Products,03049,3,Northern,14,Formaggi Fortini s.r.l.,21,28,0
10706,OLDWO,8,16-10-1997,Callahan Laura,2545,135.63,2,United Package,Old World Delicatessen,16,Pavlova,3,Confections,19428,3,Northern,7,"Pavlova, Ltd.",75,89,0
10707,AROUT,4,16-10-1997,Peacock Margaret,595.5,21.74,1,Speedy Express,Around the Horn,55,Pâté chinois,6,Meat/Poultry,20852,1,Eastern,25,Ma Maison,65,39.25,0
10708,THEBI,6,17-10-1997,Suyama Michael,378,2.96,2,United Package,The Big Cheese,5,Chef Anton's Gumbo Mix,2,Condiments,85014,2,Western,2,New Orleans Cajun Delights,24,44.5,0
10709,GOURL,1,17-10-1997,Davolio Nancy,1893,210.8,3,Federal Shipping,Gourmet Lanchonetes,8,Northwoods Cranberry Sauce,2,Condiments,06897,1,Eastern,3,Grandma Kelly's Homestead,52,118.45,0
10710,FRANS,1,20-10-1997,Davolio Nancy,1703.85,4.98,3,Federal Shipping,Franchi S.p.A.,19,Teatime Chocolate Biscuits,3,Confections,06897,1,Eastern,8,"Specialty Biscuits, Ltd.",89,58.5,0
10711,SAVEA,5,21-10-1997,Buchanan Steven,180.4,52.41,2,United Package,Save-a-lot Markets,19,Teatime Chocolate Biscuits,3,Confections,02903,1,Eastern,8,"Specialty Biscuits, Ltd.",9,40.35,0
10712,HUNGO,3,21-10-1997,Leverling Janet,3424,89.93,3,Federal Shipping,Hungry Owl All-Night Grocers,53,Perth Pasties,6,Meat/Poultry,30346,4,Southern,24,"G'day, Mate",78,127,0.050000001
10713,SAVEA,1,22-10-1997,Davolio Nancy,93.5,167.05,1,Speedy Express,Save-a-lot Markets,10,Ikura,8,Seafood,06897,1,Eastern,4,Tokyo Traders,10,18.7,0
10714,SAVEA,5,22-10-1997,Buchanan Steven,4451.7,24.49,2,United Package,Save-a-lot Markets,2,Chang,1,Beverages,02903,1,Eastern,1,Exotic Liquids,174,51.65,0.25
10715,BONAP,3,23-10-1997,Leverling Janet,1238.35,63.2,1,Speedy Express,Bon app',10,Ikura,8,Seafood,30346,4,Southern,4,Tokyo Traders,33,70.8,0
10716,RANCH,4,24-10-1997,Peacock Margaret,2827.9,22.57,1,Speedy Express,Rancho grande,21,Sir Rodney's Scones,3,Confections,20852,1,Eastern,8,"Specialty Biscuits, Ltd.",182,83.73,0
10717,FRANK,1,24-10-1997,Davolio Nancy,2939.75,59.25,3,Federal Shipping,Frankenversand,21,Sir Rodney's Scones,3,Confections,06897,1,Eastern,8,"Specialty Biscuits, Ltd.",137,118.75,0.050000001
10718,KOENE,1,27-10-1997,Davolio Nancy,1296,170.88,1,Speedy Express,Königlich Essen,12,Queso Manchego La Pastora,4,Dairy Products,06897,1,Eastern,5,Cooperativa de Quesos 'Las Cabras',51,52.5,0
10719,LETSS,8,27-10-1997,Callahan Laura,706,51.44,2,United Package,Let's Stop N Shop,18,Carnarvon Tigers,8,Seafood,19428,3,Northern,7,"Pavlova, Ltd.",22,91.5,0.25
10720,QUEDE,8,28-10-1997,Callahan Laura,1331.65,9.53,2,United Package,Que Delícia,35,Steeleye Stout,1,Beverages,19428,3,Northern,16,Bigfoot Breweries,72,53.45,0
10721,QUICK,5,29-10-1997,Buchanan Steven,3463,48.92,3,Federal Shipping,QUICK-Stop,44,Gula Malacca,2,Condiments,02903,1,Eastern,20,Leka Trading,116,123.75,0.050000001
10722,SAVEA,8,29-10-1997,Callahan Laura,1124.92,74.58,2,United Package,Save-a-lot Markets,2,Chang,1,Beverages,19428,3,Northern,1,Exotic Liquids,55,95.84,0
10723,WHITC,3,30-10-1997,Leverling Janet,550,21.72,2,United Package,White Clover Markets,26,Gumbär Gummibärchen,3,Confections,30346,4,Southern,11,Heli Süßwaren GmbH & Co. KG,29,39.5,0
10724,MEREP,8,30-10-1997,Callahan Laura,972.45,57.75,3,Federal Shipping,Mère Paillarde,10,Ikura,8,Seafood,19428,3,Northern,4,Tokyo Traders,50,19.45,0
10725,FAMIA,4,31-10-1997,Peacock Margaret,1570,10.83,1,Speedy Express,Familia Arquibaldo,41,Jack's New England Clam Chowder,8,Seafood,20852,1,Eastern,19,New England Seafood Cannery,140,51.75,0
10726,EASTC,4,03-11-1997,Peacock Margaret,468.45,16.56,1,Speedy Express,Eastern Connection,4,Chef Anton's Cajun Seasoning,2,Condiments,20852,1,Eastern,2,New Orleans Cajun Delights,15,31.23,0
10727,REGGC,2,03-11-1997,Fuller Andrew,638.5,89.9,2,United Package,Reggiani Caseifici,17,Alice Mutton,6,Meat/Poultry,01581,1,Eastern,7,"Pavlova, Ltd.",21,59.5,0.050000001
10728,QUEEN,4,04-11-1997,Peacock Margaret,287.8,58.33,3,Federal Shipping,Queen Cozinha,30,Nord-Ost Matjeshering,8,Seafood,20852,1,Eastern,13,Nord-Ost-Fisch Handelsgesellschaft mbH,22,40.65,0
10729,LINOD,8,04-11-1997,Callahan Laura,655,141.06,1,Speedy Express,LINO-Delicateses,1,Chai,1,Beverages,19428,3,Northern,1,Exotic Liquids,30,43,0
10730,BONAP,5,05-11-1997,Buchanan Steven,1709.85,20.12,1,Speedy Express,Bon app',16,Pavlova,3,Confections,02903,1,Eastern,7,"Pavlova, Ltd.",40,132,0.050000001
10731,CHOPS,7,06-11-1997,King Robert,1296.75,96.65,2,United Package,Chop-suey Chinese,21,Sir Rodney's Scones,3,Confections,60179,2,Western,8,"Specialty Biscuits, Ltd.",48,102.29,0.050000001
10733,BERGS,1,07-11-1997,Davolio Nancy,509.6,110.11,1,Speedy Express,Berglunds snabbköp,14,Tofu,7,Produce,06897,1,Eastern,6,Mayumi's,28,51,0
10734,GOURL,2,07-11-1997,Fuller Andrew,1989.9,1.63,1,Speedy Express,Gourmet Lanchonetes,6,Grandma's Boysenberry Spread,2,Condiments,01581,1,Eastern,3,Grandma Kelly's Homestead,70,63,0
10736,HUNGO,9,11-11-1997,Dodsworth Anne,1498.35,44.1,3,Federal Shipping,Hungry Owl All-Night Grocers,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,03049,3,Northern,2,New Orleans Cajun Delights,65,68.89,0
10737,VINET,2,11-11-1997,Fuller Andrew,997,7.79,2,United Package,Vins et alcools Chevalier,13,Konbu,8,Seafood,01581,1,Eastern,6,Mayumi's,60,28.8,0
10738,SPECD,2,12-11-1997,Fuller Andrew,139.8,2.91,2,United Package,Spécialités du monde,16,Pavlova,3,Confections,01581,1,Eastern,7,"Pavlova, Ltd.",16,15.65,0
10739,VINET,3,12-11-1997,Leverling Janet,52.35,11.08,1,Speedy Express,Vins et alcools Chevalier,36,Inlagd Sill,8,Seafood,30346,4,Southern,17,Svensk Sjöföda AB,3,17.45,0
10740,WHITC,4,13-11-1997,Peacock Margaret,240,81.88,3,Federal Shipping,White Clover Markets,28,Rössle Sauerkraut,7,Produce,20852,1,Eastern,12,Plutzer Lebensmittelgroßmärkte AG,24,26,0.200000003
10741,AROUT,4,14-11-1997,Peacock Margaret,1769.2,10.96,2,United Package,Around the Horn,2,Chang,1,Beverages,20852,1,Eastern,1,Exotic Liquids,94,111.1,0.200000003
10742,BOTTM,3,14-11-1997,Leverling Janet,284.8,243.73,3,Federal Shipping,Bottom-Dollar Markets,3,Aniseed Syrup,2,Condiments,30346,4,Southern,1,Exotic Liquids,15,19,0
10743,AROUT,1,17-11-1997,Davolio Nancy,3118,23.72,3,Federal Shipping,Around the Horn,46,Spegesild,8,Seafood,06897,1,Eastern,21,Lyngbysild,105,78.8,0.050000001
10744,VAFFE,6,17-11-1997,Suyama Michael,335.95,69.19,2,United Package,Vaffeljernet,40,Boston Crab Meat,8,Seafood,85014,2,Western,19,New England Seafood Cannery,28,12,0.200000003
10745,QUICK,9,18-11-1997,Dodsworth Anne,919.8,3.52,1,Speedy Express,QUICK-Stop,18,Carnarvon Tigers,8,Seafood,03049,3,Northern,7,"Pavlova, Ltd.",50,18.4,0
10746,CHOPS,1,19-11-1997,Davolio Nancy,4529.8,31.43,1,Speedy Express,Chop-suey Chinese,13,Konbu,8,Seafood,06897,1,Eastern,6,Mayumi's,92,171.75,0
10747,PICCO,6,19-11-1997,Suyama Michael,2311.7,117.33,3,Federal Shipping,Piccolo und mehr,31,Gorgonzola Telino,4,Dairy Products,85014,2,Western,14,Formaggi Fortini s.r.l.,83,105.3,0
10748,SAVEA,3,20-11-1997,Leverling Janet,1912.85,232.55,1,Speedy Express,Save-a-lot Markets,23,Tunnbröd,5,Grains/Cereals,30346,4,Southern,9,PB Knäckebröd AB,82,102.05,0
10749,ISLAT,4,20-11-1997,Peacock Margaret,2196,61.53,1,Speedy Express,Island Trading,56,Gnocchi di nonna Alice,5,Grains/Cereals,20852,1,Eastern,26,Pasta Buttini s.r.l.,112,65.4,0
10750,WARTH,9,21-11-1997,Dodsworth Anne,1080,79.3,2,United Package,Wartian Herkku,14,Tofu,7,Produce,03049,3,Northern,6,Mayumi's,31,111,0.150000006
10751,RICSU,3,24-11-1997,Leverling Janet,1870.8,130.79,1,Speedy Express,Richter Supermarkt,26,Gumbär Gummibärchen,3,Confections,30346,4,Southern,11,Heli Süßwaren GmbH & Co. KG,70,87.75,0.100000001
10752,NORTS,2,24-11-1997,Fuller Andrew,1701.26,1.39,3,Federal Shipping,North/South,1,Chai,1,Beverages,01581,1,Eastern,1,Exotic Liquids,77,88.37,0
10753,FRANS,3,25-11-1997,Leverling Janet,252,7.7,3,Federal Shipping,Franchi S.p.A.,45,Rogede sild,8,Seafood,30346,4,Southern,21,Lyngbysild,11,54,0
10754,MAGAA,6,25-11-1997,Suyama Michael,88,2.38,1,Speedy Express,Magazzini Alimentari Riuniti,40,Boston Crab Meat,8,Seafood,85014,2,Western,19,New England Seafood Cannery,9,19.5,0
10755,BONAP,4,26-11-1997,Peacock Margaret,55.2,16.71,3,Federal Shipping,Bon app',47,Zaanse koeken,3,Confections,20852,1,Eastern,22,Zaanse Snoepfabriek,3,18.4,0.25
10756,SPLIR,8,27-11-1997,Callahan Laura,2597,73.21,2,United Package,Split Rail Beer & Ale,18,Carnarvon Tigers,8,Seafood,19428,3,Northern,7,"Pavlova, Ltd.",99,103,0.200000003
10757,SAVEA,6,27-11-1997,Suyama Michael,2486.7,8.19,2,United Package,Save-a-lot Markets,34,Sasquatch Ale,1,Beverages,85014,2,Western,16,Bigfoot Breweries,67,130,0
10758,RICSU,3,28-11-1997,Leverling Janet,3082,138.17,1,Speedy Express,Richter Supermarkt,26,Gumbär Gummibärchen,3,Confections,30346,4,Southern,11,Heli Süßwaren GmbH & Co. KG,91,151.55,0
10759,ANATR,3,28-11-1997,Leverling Janet,1644.6,11.99,3,Federal Shipping,Ana Trujillo Emparedados y helados,32,Mascarpone Fabioli,4,Dairy Products,30346,4,Southern,14,Formaggi Fortini s.r.l.,120,53.23,0
10760,MAISD,4,01-12-1997,Peacock Margaret,320,155.64,3,Federal Shipping,Maison Dewey,25,NuNuCa Nuß-Nougat-Creme,3,Confections,20852,1,Eastern,11,Heli Süßwaren GmbH & Co. KG,10,32,0.25
10761,RATTC,5,02-12-1997,Buchanan Steven,3303.5,18.66,1,Speedy Express,Rattlesnake Canyon Grocery,25,NuNuCa Nuß-Nougat-Creme,3,Confections,02903,1,Eastern,11,Heli Süßwaren GmbH & Co. KG,82,103.9,0.25
10762,FOLKO,3,02-12-1997,Leverling Janet,629.25,328.74,2,United Package,Folk och fä HB,39,Chartreuse verte,1,Beverages,30346,4,Southern,18,Aux joyeux ecclésiastiques,53,21.75,0
10763,FOLIG,3,03-12-1997,Leverling Janet,4337,37.35,1,Speedy Express,Folies gourmandes,21,Sir Rodney's Scones,3,Confections,30346,4,Southern,8,"Specialty Biscuits, Ltd.",134,118.5,0
10764,ERNSH,6,03-12-1997,Suyama Michael,616,145.45,3,Federal Shipping,Ernst Handel,3,Aniseed Syrup,2,Condiments,85014,2,Western,1,Exotic Liquids,66,35.5,0.100000001
10765,QUICK,3,04-12-1997,Leverling Janet,2539.8,42.74,3,Federal Shipping,QUICK-Stop,65,Louisiana Fiery Hot Pepper Sauce,2,Condiments,30346,4,Southern,2,New Orleans Cajun Delights,150,28,0.100000001
10766,OTTIK,4,05-12-1997,Peacock Margaret,1683.9,157.55,3,Federal Shipping,Ottilies Käseladen,2,Chang,1,Beverages,20852,1,Eastern,1,Exotic Liquids,80,21.05,0
10767,SUPRD,4,05-12-1997,Peacock Margaret,2310,1.59,1,Speedy Express,Suprêmes délices,42,Singaporean Hokkien Fried Mee,5,Grains/Cereals,20852,1,Eastern,20,Leka Trading,115,61.5,0
10768,AROUT,3,08-12-1997,Leverling Janet,28,146.32,3,Federal Shipping,Around the Horn,22,Gustaf's Knäckebröd,5,Grains/Cereals,30346,4,Southern,9,PB Knäckebröd AB,2,14,0
10769,VAFFE,3,08-12-1997,Leverling Janet,1477,65.06,2,United Package,Vaffeljernet,41,Jack's New England Clam Chowder,8,Seafood,30346,4,Southern,19,New England Seafood Cannery,81,89,0.050000001
